statement national reference no: 920449, date: 30.11.2015, salesperiode: 01.11.2015-30.11.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;175 / 0,003 / 0,003;0,47
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Google Play;1 / 0,012 / 0,009;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;105 / 0,003 / 0,003;0,28
CD 06272;OWLS OF THE SWAMP;Atlas; ;iTunes;1 / 3,910 / 3,128;3,13
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Deezer;1 / 0,017 / 0,013;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;137 / 0,003 / 0,002;0,32
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google Play;1 / 0,012 / 0,009;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;168 / 0,003 / 0,003;0,43
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Google Play;1 / 0,012 / 0,009;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;800 / 0,008 / 0,007;5,36
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;3 / 0,002 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Spotify;4 / 0,003 / 0,003;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;7 / 0,004 / 0,003;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;8 / 0,005 / 0,004;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Spotify;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Google Play;1 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;17 / 0,003 / 0,003;0,04
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Google Play;1 / 0,005 / 0,004;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Spotify;4 / 0,003 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Spotify;3 / 0,002 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;7 / 0,005 / 0,004;0,03
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Deezer;2 / 0,007 / 0,006;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Spotify;1 / 0,009 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Spotify;2 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;iTunes;1 / 0,600 / 0,480;0,48
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play;2 / 0,009 / 0,007;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dˆrp un nah Hamborg;Google Play;2 / 0,009 / 0,007;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Google Play;2 / 0,009 / 0,007;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dˆrp un nah Hamborg;iTunes;1 / 0,600 / 0,480;0,48
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;iTunes;2 / 0,605 / 0,484;0,97
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Google Play;1 / 0,008 / 0,006;0,01
CD 09782;OUTROADS;Only The Lonely?;The Ballad of Seasonally Adjusted Disorder (S,A,D);Spotify;1 / 0,006 / 0,005;0,00
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Hold;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;No Accident;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Quiet One at the Back;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;2 / 0,009 / 0,007;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;A Story (True) in Brooklyn;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Felicity Ann McGuire;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Goth Chick  98;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;La Vie S enfuie;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;My American Way;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Mary Maudlin;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Nadine;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;The Silver Balloon;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Sirens of the Apocalypse;Spotify;2 / 0,007 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Sirens of the Apocalypse;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Rock Musician;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Rock Mona Lisa;Deezer;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Parsippany, N,J,;Deezer;1 / 0,008 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Universal Accident;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;Inside Out;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;Mountains;Google Play;2 / 0,008 / 0,007;0,01
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;Razorblades;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;The Nerds Templar;Spotify;1 / 0,002 / 0,002;0,00
CD 13901;ASTRID S FARM ;Cyclist;Hey Girl;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Spotify;2 / 0,003 / 0,003;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Deezer;1 / 0,004 / 0,003;0,00
CD 13901;ASTRID S FARM ;Cyclist;Beautiful;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;Bad Letter;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;About a Band;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;The Nerds Templar;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;Cyclist;Google Play;1 / 0,010 / 0,008;0,01
CD 13901;ASTRID S FARM ;Cyclist;Universal Accident;Spotify;1 / 0,002 / 0,002;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Rdio;5 / 0,005 / 0,004;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Spotify;1 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Spotify;3 / 0,003 / 0,002;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;5 / 0,002 / 0,001;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Spotify;3 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Rdio;3 / 0,005 / 0,004;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Spotify;1 / 0,004 / 0,003;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Spotify;2 / 0,002 / 0,002;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Spotify;1 / 0,004 / 0,003;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Slacker;1 / 0,009 / 0,007;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird; ;7digital;1 / 6,120 / 4,896;4,90
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Deezer;5 / 0,003 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Rdio;7 / 0,005 / 0,004;0,03
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Rdio;2 / 0,005 / 0,004;0,01
CD 13906;EMMY MOLL;All The Monsters;Be Light;Deezer;3 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Tortoise;Spotify;1 / 0,001 / 0,001;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;Spotify;2 / 0,006 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;2 / 0,003 / 0,003;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Deezer;2 / 0,011 / 0,009;0,02
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;Spotify;1 / 0,006 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Spotify;8 / 0,004 / 0,003;0,02
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Spotify;3 / 0,003 / 0,002;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Court of Love;Deezer;1 / 0,013 / 0,010;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Cats on Crack;Spotify;4 / 0,004 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Barbara;Spotify;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Popopaits;Spotify;13 / 0,001 / 0,001;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Wellnesspunkt de;Spotify;2 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Tuperte;Spotify;8 / 0,005 / 0,004;0,03
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Raum und Zeit;Spotify;3 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Politiki Dummes Ficki;Deezer;1 / 0,021 / 0,017;0,02
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Court of Love;Spotify;5 / 0,004 / 0,003;0,02
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Kannst Du mir verraten;Spotify;2 / 0,003 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Romy;Spotify;4 / 0,004 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Muh Kuh;Spotify;2 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Logans Run;Spotify;5 / 0,003 / 0,002;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Oh Gaga Oh Jeh;Spotify;4 / 0,004 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Not Controlled;Spotify;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Elektronisk‰ P¸ls‰;Spotify;5 / 0,004 / 0,003;0,02
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbid‰;Politiki Dummes Ficki;Spotify;8 / 0,001 / 0,001;0,00
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Clearing/Leaving;Deezer;1 / 0,012 / 0,009;0,01
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Protoplanets;Deezer;2 / 0,004 / 0,003;0,01
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Electric Weirdos;Spotify;49 / 0,005 / 0,004;0,20
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Searching For ´ * ª,8,1;Spotify;1 / 0,000 / 0,000;0,00
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Spring Grows;Spotify;4 / 0,006 / 0,005;0,02
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Sugar Castles;Spotify;4 / 0,006 / 0,005;0,02
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Lonely Seabird;Spotify;3 / 0,006 / 0,005;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Kookaburra;Spotify;1 / 0,009 / 0,007;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Amour fou;Spotify;4 / 0,003 / 0,003;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Amour fou;Deezer;1 / 0,011 / 0,008;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Paying the Price;Deezer;1 / 0,011 / 0,008;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Nihil Holy;Spotify;6 / 0,006 / 0,004;0,03
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Sin-Love-Hate;Spotify;6 / 0,006 / 0,005;0,03
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Suffer the Moon;Deezer;1 / 0,008 / 0,006;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Suffer the Moon;Spotify;2 / 0,009 / 0,007;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;The Mermaid Queen;Deezer;1 / 0,008 / 0,006;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Sin-Love-Hate;Deezer;1 / 0,008 / 0,006;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;The Mermaid Queen;Spotify;5 / 0,007 / 0,006;0,03
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Nihil Holy;Deezer;1 / 0,008 / 0,006;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Invite to Heaven Hell;Spotify;2 / 0,009 / 0,007;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Invite to Heaven Hell;Deezer;1 / 0,008 / 0,006;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Holy Threesome;Deezer;1 / 0,008 / 0,006;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Fine Line;Spotify;1 / 0,009 / 0,007;0,01
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Fine Line;Deezer;1 / 0,008 / 0,006;0,01

total sales;total amount;v.a.t.;total value
6669;62,89;0,00;62,89 EURO


