statement national reference no: 924136, date: 30.04.2017, salesperiode: 01.04.2017-30.04.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06263;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Google Subscription;1;0,005;0,004;0,00
CD 06263;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);TIDAL;1;0,010;0,008;0,01
CD 06263;Phia;Melodica Compilation #2;Jennifer;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06263;Phia;Melodica Compilation #2;Jennifer;TIDAL;2;0,010;0,008;0,02
CD 06263;Town Of Saints;Melodica Compilation #2;Start Something;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06263;Town Of Saints;Melodica Compilation #2;Start Something;TIDAL;12;0,010;0,008;0,10
CD 06263;Halla Nordfjörd;Melodica Compilation #2;Maybe;Apple Music;15;0,006;0,005;0,07
CD 06263;Halla Nordfjörd;Melodica Compilation #2;Maybe;Rhapsody/Napster;3;0,008;0,006;0,02
CD 06263;Halla Nordfjörd;Melodica Compilation #2;Maybe;TIDAL;24;0,010;0,008;0,20
CD 06263;Hello Piedpiper;Melodica Compilation #2;The Poet;Rhapsody/Napster;3;0,008;0,006;0,02
CD 06263;Hello Piedpiper;Melodica Compilation #2;The Poet;TIDAL;14;0,011;0,009;0,12
CD 06263;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Google Subscription;3;0,006;0,005;0,01
CD 06263;Il Tempo Gigante;Melodica Compilation #2;Lost Something Good;Spotify;140;0,003;0,002;0,33
CD 06263;Jona Byron;Melodica Compilation #2;Dead Horse;Apple Music;9;0,004;0,004;0,03
CD 06263;Jona Byron;Melodica Compilation #2;Dead Horse;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06263;Jona Byron;Melodica Compilation #2;Dead Horse;TIDAL;7;0,008;0,007;0,05
CD 06263;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Deezer;2;0,006;0,005;0,01
CD 06263;L,F, Singer;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;34;0,002;0,002;0,07
CD 06263;Lùisa;Melodica Compilation #2;Springrainair;Apple Music;7;0,003;0,002;0,01
CD 06263;Lùisa;Melodica Compilation #2;Springrainair;Spotify;41;0,002;0,002;0,08
CD 06263;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Apple Music;129;0,006;0,005;0,66
CD 06263;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Google Play Scan;1;0,000;0,000;0,00
CD 06263;Mighty Oaks;Melodica Compilation #2;When I Dream I See;iTunes;1;0,480;0,384;0,38
CD 06263;Mighty Oaks;Melodica Compilation #2;When I Dream I See;Spotify;736;0,003;0,002;1,77
CD 06263;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Apple Music;6;0,005;0,004;0,02
CD 06263;Mijo Biscan;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);TIDAL;1;0,010;0,008;0,01
CD 06263;Njord;Melodica Compilation #2;Seldom Seen Sister;Apple Music;8;0,003;0,002;0,02
CD 06263;Njord;Melodica Compilation #2;Seldom Seen Sister;Spotify;92;0,003;0,003;0,25
CD 06263;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Apple Music;5;0,002;0,002;0,01
CD 06263;Our Blanket Skies;Melodica Compilation #2;Black-Eyed Angel;Spotify;52;0,002;0,001;0,07
CD 06263;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Apple Music;5;0,003;0,002;0,01
CD 06263;Owls Of The Swamp;Melodica Compilation #2;Water Song (feat, ITC);Spotify;40;0,002;0,002;0,07
CD 06263;Phia;Melodica Compilation #2;Jennifer;Apple Music;6;0,002;0,002;0,01
CD 06263;Phia;Melodica Compilation #2;Jennifer;Spotify;34;0,002;0,002;0,07
CD 06263;Town Of Saints;Melodica Compilation #2;Start Something;Apple Music;8;0,003;0,002;0,02
CD 06263;Town Of Saints;Melodica Compilation #2;Start Something;Spotify;75;0,002;0,002;0,14
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;46;0,004;0,003;0,15
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Rhapsody/Napster;3;0,008;0,006;0,02
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Apple Music;3;0,009;0,007;0,02
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Rhapsody/Napster;3;0,008;0,006;0,02
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Amazon Prime;2;0,001;0,001;0,00
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Spotify;7;0,004;0,003;0,02
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Utopia;Rhapsody/Napster;3;0,008;0,006;0,02
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Wiegenlied;Rhapsody/Napster;4;0,008;0,006;0,03
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Amazon Prime;1;0,001;0,001;0,00
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;11;0,005;0,004;0,04
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Spotify;8;0,004;0,003;0,02
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon Prime;14;0,001;0,001;0,01
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Google Subscription;8;0,006;0,005;0,04
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Rhapsody/Napster;3;0,008;0,006;0,02
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Amazon Prime;2;0,001;0,001;0,00
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Im Ring;Spotify;7;0,005;0,004;0,03
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Juke Entertain;1;0,009;0,007;0,01
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;13;0,004;0,003;0,04
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Sicherhalt;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Utopia;Apple Music;1;0,010;0,008;0,01
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Utopia;Spotify;8;0,005;0,004;0,03
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Amazon Prime;1;0,001;0,001;0,00
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Ach Bitte;Spotify;6;0,004;0,004;0,02
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;3;0,004;0,004;0,01
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;1;0,001;0,001;0,00
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Ein neuer Tag;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Halt mich;Rhapsody/Napster;2;0,008;0,006;0,01
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon;1;0,540;0,432;0,43
CD 06264;Meike Schrader;Das Grün In Deinen Augen;Hamburg, mein Hafen;Apple Music;16;0,008;0,006;0,10
CD 06265;Nikolai Wilckens;Stories The Sea Told Me At Night;Before the Light;Spotify;1;0,003;0,002;0,00
CD 06266;Outroads;I Am Happy;Best Not Make a Scene;Spotify;4;0,004;0,004;0,01
CD 06266;Outroads;I Am Happy;Dear Demon;Spotify;3;0,004;0,003;0,01
CD 06266;Outroads;I Am Happy;Gravey;Google Subscription;2;0,004;0,003;0,01
CD 06266;Outroads;I Am Happy;Gravey;Spotify;3;0,004;0,003;0,01
CD 06266;Outroads;I Am Happy;I ll Walk with You;Apple Music;1;0,007;0,005;0,01
CD 06266;Outroads;I Am Happy;I ll Walk with You;Spotify;3;0,004;0,003;0,01
CD 06266;Outroads;I Am Happy;She Looked Like a Friend;Spotify;3;0,004;0,003;0,01
CD 06266;Outroads;I Am Happy;Closer;Spotify;3;0,004;0,003;0,01
CD 06266;Outroads;I Am Happy;Good Company;Spotify;4;0,005;0,004;0,02
CD 06266;Outroads;I Am Happy;Gravey;Slacker;3;0,006;0,005;0,02
CD 06266;Outroads;I Am Happy;Happiness;Spotify;3;0,004;0,003;0,01
CD 06266;Outroads;I Am Happy;I ll Walk with You;Google Subscription;1;0,003;0,003;0,00
CD 06266;Outroads;I Am Happy;La Da Die;Spotify;5;0,003;0,003;0,01
CD 06266;Outroads;I Am Happy;This Wine Is a Kiss;Spotify;3;0,004;0,003;0,01
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Apple Music;2;0,005;0,004;0,01
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;YouTube;2;0,000;0,000;0,00
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;2;0,005;0,004;0,01
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Apple Music;1;0,006;0,005;0,00
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;YouTube;2;0,000;0,000;0,00
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Rhapsody/Napster;2;0,008;0,006;0,01
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Johnston;YouTube;21;0,000;0,000;0,00
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Rhapsody/Napster;2;0,008;0,006;0,01
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;YouTube;10;0,001;0,001;0,01
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;YouTube;14;0,002;0,002;0,03
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;YouTube;5;0,000;0,000;0,00
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Southwind;YouTube;1;0,043;0,034;0,03
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;7;0,006;0,005;0,03
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Apple Music;1;0,005;0,004;0,00
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Bonny Light Horseman;YouTube;9;0,001;0,001;0,01
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;3;0,005;0,004;0,01
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Apple Music;1;0,005;0,004;0,00
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;6;0,004;0,004;0,02
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Apple Music;7;0,007;0,005;0,04
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;25;0,005;0,004;0,10
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;5;0,006;0,005;0,02
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;4;0,006;0,005;0,02
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia;Southwind;Apple Music;1;0,006;0,005;0,00
CD 06267;Liz Hanley;The Ecstasy Of St, Cécilia; ;iTunes;1;4,670;3,736;3,74
CD 06270;Steve Allen;Wreck the Place;Braining Cats and Dogs;Spotify;4;0,001;0,001;0,00
CD 06270;Steve Allen;Wreck the Place;Dead Grey Sky;Spotify;7;0,002;0,001;0,01
CD 06270;Steve Allen;Wreck the Place;Dead Man;Spotify;6;0,001;0,001;0,01
CD 06270;Steve Allen;Wreck the Place;Destruction Is a Virtue;TIDAL;4;0,013;0,010;0,04
CD 06270;Steve Allen;Wreck the Place;Ghost in the Crowd;Spotify;3;0,001;0,001;0,00
CD 06270;Steve Allen;Wreck the Place;I m Not a Racist, but,;TIDAL;1;0,013;0,010;0,01
CD 06270;Steve Allen;Wreck the Place;Mentally Ill;Apple Music;1;0,008;0,007;0,01
CD 06270;Steve Allen;Wreck the Place;Mentally Ill;TIDAL;1;0,013;0,010;0,01
CD 06270;Steve Allen;Wreck the Place;When It All Began;Spotify;6;0,001;0,001;0,00
CD 06270;Steve Allen;Wreck the Place;Cannon and Bull;Spotify;4;0,001;0,001;0,00
CD 06270;Steve Allen;Wreck the Place;Dead Grey Sky;TIDAL;1;0,013;0,010;0,01
CD 06270;Steve Allen;Wreck the Place;Destruction Is a Virtue;Spotify;9;0,001;0,001;0,01
CD 06270;Steve Allen;Wreck the Place;Don t You Dare;Spotify;11;0,002;0,002;0,02
CD 06270;Steve Allen;Wreck the Place;I m Not a Racist, but,;Spotify;4;0,001;0,001;0,00
CD 06270;Steve Allen;Wreck the Place;Like an Old Toy;Spotify;2;0,001;0,001;0,00
CD 06270;Steve Allen;Wreck the Place;Mentally Ill;Spotify;10;0,003;0,002;0,02
CD 06270;Steve Allen;Wreck the Place;Orwell s Dream;Spotify;6;0,004;0,003;0,02
CD 06270;Steve Allen;Wreck the Place;When It All Began;TIDAL;1;0,013;0,010;0,01
CD 06272;Owls Of The Swamp;Atlas;Closer Now;Amazon Prime;1;0,001;0,001;0,00
CD 06272;Owls Of The Swamp;Atlas;Closer Now;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06272;Owls Of The Swamp;Atlas;Closer Now;YouTube;1;0,005;0,004;0,00
CD 06272;Owls Of The Swamp;Atlas;Garden;Apple Music;2;0,004;0,004;0,01
CD 06272;Owls Of The Swamp;Atlas;Garden;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06272;Owls Of The Swamp;Atlas;Garden;YouTube;2;0,000;0,000;0,00
CD 06272;Owls Of The Swamp;Atlas;Going Home;Apple Music;2;0,006;0,005;0,01
CD 06272;Owls Of The Swamp;Atlas;Going Home;Spotify;41;0,004;0,003;0,14
CD 06272;Owls Of The Swamp;Atlas;Grandfather Clock;Google Subscription;1;0,005;0,004;0,00
CD 06272;Owls Of The Swamp;Atlas;Restless;Amazon Prime;1;0,001;0,001;0,00
CD 06272;Owls Of The Swamp;Atlas;Restless;Google Subscription;1;0,005;0,004;0,00
CD 06272;Owls Of The Swamp;Atlas;Shapeshifter;Apple Music;1;0,008;0,007;0,01
CD 06272;Owls Of The Swamp;Atlas;Shapeshifter;Google Subscription;1;0,005;0,004;0,00
CD 06272;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;133;0,004;0,003;0,46
CD 06272;Owls Of The Swamp;Atlas;Shelter;Google Subscription;1;0,005;0,004;0,00
CD 06272;Owls Of The Swamp;Atlas;The Fall;Apple Music;1;0,002;0,002;0,00
CD 06272;Owls Of The Swamp;Atlas;The Fall;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06272;Owls Of The Swamp;Atlas;The Fall;YouTube;1;0,033;0,026;0,03
CD 06272;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;14;0,006;0,005;0,07
CD 06272;Owls Of The Swamp;Atlas;The Hypnotist;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06272;Owls Of The Swamp;Atlas;The Hypnotist;YouTube;45;0,000;0,000;0,00
CD 06272;Owls Of The Swamp;Atlas;Water Song;Google Subscription;1;0,005;0,004;0,00
CD 06272;Owls Of The Swamp;Atlas;Closer Now;Google Subscription;2;0,004;0,003;0,01
CD 06272;Owls Of The Swamp;Atlas;Closer Now;Spotify;28;0,004;0,003;0,08
CD 06272;Owls Of The Swamp;Atlas;Garden;Amazon Prime;1;0,001;0,001;0,00
CD 06272;Owls Of The Swamp;Atlas;Garden;Google Subscription;4;0,005;0,004;0,02
CD 06272;Owls Of The Swamp;Atlas;Garden;Spotify;36;0,004;0,003;0,10
CD 06272;Owls Of The Swamp;Atlas;Going Home;Amazon Prime;2;0,001;0,001;0,00
CD 06272;Owls Of The Swamp;Atlas;Going Home;Google Subscription;1;0,005;0,004;0,00
CD 06272;Owls Of The Swamp;Atlas;Grandfather Clock;Amazon Prime;1;0,001;0,001;0,00
CD 06272;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;19;0,004;0,003;0,06
CD 06272;Owls Of The Swamp;Atlas;Restless;Apple Music;2;0,009;0,007;0,01
CD 06272;Owls Of The Swamp;Atlas;Restless;Spotify;61;0,004;0,003;0,20
CD 06272;Owls Of The Swamp;Atlas;Shapeshifter;Deezer;4;0,010;0,008;0,03
CD 06272;Owls Of The Swamp;Atlas;Shapeshifter;Rhapsody/Napster;1;0,008;0,006;0,01
CD 06272;Owls Of The Swamp;Atlas;Shelter;Apple Music;3;0,005;0,004;0,01
CD 06272;Owls Of The Swamp;Atlas;Shelter;Spotify;68;0,004;0,003;0,19
CD 06272;Owls Of The Swamp;Atlas;The Fall;Google Subscription;1;0,005;0,004;0,00
CD 06272;Owls Of The Swamp;Atlas;The Fall;Spotify;38;0,003;0,003;0,10
CD 06272;Owls Of The Swamp;Atlas;The Hypnotist;Amazon Prime;1;0,001;0,001;0,00
CD 06272;Owls Of The Swamp;Atlas;The Hypnotist;Google Subscription;1;0,005;0,004;0,00
CD 06272;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;175;0,003;0,003;0,47
CD 06272;Owls Of The Swamp;Atlas;Water Song;Amazon Prime;1;0,001;0,001;0,00
CD 06272;Owls Of The Swamp;Atlas;Water Song;Spotify;39;0,003;0,003;0,10
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;34;0,006;0,005;0,15
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;3;0,003;0,002;0,01
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;Spotify;6;0,003;0,003;0,02
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;7;0,004;0,003;0,02
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla s Find;Spotify;17;0,005;0,004;0,07
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;23;0,004;0,003;0,07
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;Spotify;6;0,004;0,003;0,02
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Apple Music;1;0,002;0,002;0,00
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;YouTube;45;0,000;0,000;0,01
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;5;0,001;0,001;0,00
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;YouTube;5;0,001;0,001;0,00
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;YouTube;29;0,000;0,000;0,01
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;157;0,000;0,000;0,01
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;YouTube;5;0,001;0,001;0,00
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;YouTube;5;0,001;0,001;0,00
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla s Find;YouTube;6;0,002;0,002;0,01
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;YouTube;7;0,003;0,003;0,02
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;YouTube;5;0,001;0,001;0,00
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Spotify;25;0,003;0,002;0,06
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;7;0,003;0,002;0,02
CD 06275;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;4;0,003;0,003;0,01
CD 06277;Phia;The Ocean Of Everything;If Not You;Rhapsody/Napster;10;0,008;0,006;0,06
CD 06277;Phia;The Ocean Of Everything;If Not You;TIDAL;4;0,010;0,008;0,03
CD 06277;Phia;The Ocean Of Everything;Open / Closed;iTunes;1;0,600;0,480;0,48
CD 06277;Phia;The Ocean Of Everything;Open / Closed;Spotify;7701;0,003;0,003;19,62
CD 06277;Phia;The Ocean Of Everything;Red Bicycles;Apple Music;5;0,006;0,005;0,02
CD 06277;Phia;The Ocean Of Everything;Red Bicycles;Rhapsody/Napster;10;0,008;0,006;0,06
CD 06277;Phia;The Ocean Of Everything;Red Bicycles;TIDAL;5;0,010;0,008;0,04
CD 06277;Phia;The Ocean Of Everything;Revisionist;Rhapsody/Napster;8;0,008;0,006;0,05
CD 06277;Phia;The Ocean Of Everything;Revisionist;TIDAL;4;0,010;0,008;0,03
CD 06277;Phia;The Ocean Of Everything;So Far, so Close;Google Subscription;2;0,009;0,007;0,01
CD 06277;Phia;The Ocean Of Everything;So Far, so Close;Rhapsody/Napster;11;0,008;0,006;0,07
CD 06277;Phia;The Ocean Of Everything;So Far, so Close;TIDAL;13;0,010;0,008;0,11
CD 06277;Phia;The Ocean Of Everything;Begin Again;Google Subscription;2;0,009;0,007;0,01
CD 06277;Phia;The Ocean Of Everything;Begin Again;Rhapsody/Napster;12;0,008;0,006;0,08
CD 06277;Phia;The Ocean Of Everything;Begin Again;TIDAL;9;0,011;0,008;0,08
CD 06277;Phia;The Ocean Of Everything;Chemistry;Rhapsody/Napster;10;0,008;0,006;0,06
CD 06277;Phia;The Ocean Of Everything;Chemistry;TIDAL;4;0,010;0,008;0,03
CD 06277;Phia;The Ocean Of Everything;Do You Ever?;Google Subscription;1;0,009;0,007;0,01
CD 06277;Phia;The Ocean Of Everything;Do You Ever?;Rhapsody/Napster;15;0,008;0,006;0,10
CD 06277;Phia;The Ocean Of Everything;Do You Ever?;TIDAL;8;0,011;0,009;0,07
CD 06277;Phia;The Ocean Of Everything;End of the Day;Apple Music;7;0,005;0,004;0,03
CD 06277;Phia;The Ocean Of Everything;End of the Day;Spotify;70;0,003;0,003;0,18
CD 06277;Phia;The Ocean Of Everything;Heartstrings;Amazon;2;0,540;0,432;0,86
CD 06277;Phia;The Ocean Of Everything;Heartstrings;Google Subscription;3;0,007;0,006;0,02
CD 06277;Phia;The Ocean Of Everything;Heartstrings;Spotify;366;0,004;0,003;1,06
CD 06277;Phia;The Ocean Of Everything;I More Than Rather Like You;Apple Music;6;0,010;0,008;0,05
CD 06277;Phia;The Ocean Of Everything;I More Than Rather Like You;Rhapsody/Napster;9;0,008;0,006;0,06
CD 06277;Phia;The Ocean Of Everything;I More Than Rather Like You;TIDAL;7;0,011;0,009;0,06
CD 06277;Phia;The Ocean Of Everything;If Not You;Spotify;96;0,003;0,003;0,26
CD 06277;Phia;The Ocean Of Everything;Open / Closed;Apple Music;5;0,007;0,006;0,03
CD 06277;Phia;The Ocean Of Everything;Open / Closed;Rhapsody/Napster;10;0,008;0,006;0,06
CD 06277;Phia;The Ocean Of Everything;Open / Closed;TIDAL;7;0,010;0,008;0,06
CD 06277;Phia;The Ocean Of Everything;Red Bicycles;iTunes;1;0,000;0,000;0,00
CD 06277;Phia;The Ocean Of Everything;Red Bicycles;Spotify;73;0,003;0,003;0,20
CD 06277;Phia;The Ocean Of Everything;Revisionist;Apple Music;3;0,006;0,005;0,02
CD 06277;Phia;The Ocean Of Everything;Revisionist;Spotify;80;0,003;0,003;0,22
CD 06277;Phia;The Ocean Of Everything;So Far, so Close;Apple Music;26;0,004;0,004;0,09
CD 06277;Phia;The Ocean Of Everything;So Far, so Close;iTunes;1;0,000;0,000;0,00
CD 06277;Phia;The Ocean Of Everything;So Far, so Close;Spotify;201;0,004;0,003;0,61
CD 06277;Phia;The Ocean Of Everything; ;iTunes;1;4,630;3,704;3,70
CD 06277;Phia;The Ocean Of Everything;Begin Again;Apple Music;12;0,008;0,007;0,08
CD 06277;Phia;The Ocean Of Everything;Begin Again;iTunes;1;0,000;0,000;0,00
CD 06277;Phia;The Ocean Of Everything;Begin Again;Spotify;218;0,004;0,003;0,69
CD 06277;Phia;The Ocean Of Everything;Chemistry;Apple Music;5;0,007;0,006;0,03
CD 06277;Phia;The Ocean Of Everything;Chemistry;Spotify;110;0,003;0,003;0,29
CD 06277;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;13;0,007;0,006;0,08
CD 06277;Phia;The Ocean Of Everything;Do You Ever?;iTunes;1;0,000;0,000;0,00
CD 06277;Phia;The Ocean Of Everything;Do You Ever?;Spotify;124;0,004;0,003;0,35
CD 06277;Phia;The Ocean Of Everything;End of the Day;Amazon;1;0,540;0,432;0,43
CD 06277;Phia;The Ocean Of Everything;End of the Day;Rhapsody/Napster;6;0,008;0,006;0,04
CD 06277;Phia;The Ocean Of Everything;End of the Day;TIDAL;3;0,010;0,008;0,02
CD 06277;Phia;The Ocean Of Everything;Heartstrings;Apple Music;12;0,006;0,005;0,06
CD 06277;Phia;The Ocean Of Everything;Heartstrings;Rhapsody/Napster;11;0,008;0,006;0,07
CD 06277;Phia;The Ocean Of Everything;Heartstrings;TIDAL;17;0,010;0,008;0,14
CD 06277;Phia;The Ocean Of Everything;I More Than Rather Like You;iTunes;1;0,000;0,000;0,00
CD 06277;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;123;0,003;0,003;0,33
CD 06277;Phia;The Ocean Of Everything;If Not You;Apple Music;4;0,007;0,005;0,02
CD 09021;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Patch of Blue (9-Volt Remix);Spotify;2;0,002;0,001;0,00
CD 09021;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Pneumonia 15;Spotify;3;0,003;0,002;0,01
CD 09021;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Shingle (9-Volt Remix);TIDAL;2;0,016;0,013;0,03
CD 09021;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Three 15;Spotify;1;0,002;0,001;0,00
CD 09021;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Pneumonia 15;Amazon Prime;1;0,001;0,001;0,00
CD 09021;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Shingle (9-Volt Remix);Spotify;2;0,002;0,001;0,00
CD 09021;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Shingle (9-Volt Remix);YouTube;614;0,001;0,001;0,41
CD 09022;Lonesome Station;Current Space;Hide;Amazon Prime;1;0,001;0,001;0,00
CD 09022;Lonesome Station;Current Space;Current Space;Amazon Prime;1;0,001;0,001;0,00
CD 09022;Lonesome Station;Current Space;Lost Train;Amazon Prime;1;0,001;0,001;0,00
CD 09050;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Apple Music;3;0,011;0,009;0,03
CD 09050;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Spotify;84;0,004;0,003;0,29
