statement national reference no: 921735, date: 31.05.2016, salesperiode: 01.05.2016-31.05.2016

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Spotify;7 / 0,003 / 0,003;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Deezer;1 / 0,007 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Apple Music;1 / 0,002 / 0,001;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;AmazonPrime;1 / 0,002 / 0,002;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;5 / 0,005 / 0,004;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Before the Light;Spotify;1 / 0,001 / 0,001;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;3 / 0,002 / 0,002;0,00
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Never Thee;Spotify;1 / 0,006 / 0,005;0,00
CD 06266;OUTROADS;I Am Happy;Happiness;Spotify;5 / 0,003 / 0,002;0,01
CD 06266;OUTROADS;I Am Happy;I ll Walk with You;Apple Music;1 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;La Da Die;Deezer;2 / 0,008 / 0,006;0,01
CD 06266;OUTROADS;I Am Happy;She Looked Like a Friend;Apple Music;1 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Gravey;Spotify;3 / 0,007 / 0,005;0,02
CD 06266;OUTROADS;I Am Happy;Gravey;Apple Music;1 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Good Company;Apple Music;1 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Dear Demon;Spotify;3 / 0,008 / 0,006;0,02
CD 06266;OUTROADS;I Am Happy;Best Not Make a Scene;Apple Music;1 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Happiness;Apple Music;1 / 0,002 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;7 / 0,005 / 0,004;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Apple Music;1 / 0,009 / 0,007;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;10 / 0,005 / 0,004;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Apple Music;1 / 0,009 / 0,007;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;YouTube;37 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Apple Music;1 / 0,009 / 0,007;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;7 / 0,005 / 0,004;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Apple Music;1 / 0,009 / 0,007;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;5 / 0,004 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;13 / 0,004 / 0,003;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;3 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;9 / 0,003 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Apple Music;1 / 0,009 / 0,007;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Apple Music;1 / 0,009 / 0,007;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Apple Music;1 / 0,009 / 0,007;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;7 / 0,005 / 0,004;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Apple Music;1 / 0,009 / 0,007;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;iTunes;1 / 0,470 / 0,376;0,38
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;2 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;6 / 0,005 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;iTunes;1 / 0,470 / 0,376;0,38
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;5 / 0,004 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Apple Music;1 / 0,009 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;2 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Apple Music;2 / 0,009 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Google Play;1 / 0,004 / 0,003;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;2 / 0,004 / 0,003;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;YouTube;15 / 0,000 / 0,000;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Google Play;1 / 0,010 / 0,008;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;1 / 0,006 / 0,005;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;3 / 0,003 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Apple Music;1 / 0,009 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;3 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Google Play;1 / 0,010 / 0,008;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Apple Music;2 / 0,009 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Apple Music;1 / 0,009 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;1 / 0,006 / 0,005;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;1 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;2 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;2 / 0,003 / 0,003;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;6 / 0,004 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;4 / 0,003 / 0,003;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;113 / 0,003 / 0,002;0,28
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;249 / 0,004 / 0,003;0,80
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;iTunes;2 / 0,430 / 0,344;0,69
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Deezer;1 / 0,013 / 0,010;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Apple Music;3 / 0,007 / 0,005;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;56 / 0,004 / 0,003;0,16
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Google;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Deezer;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Apple Music;6 / 0,007 / 0,005;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Google;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Apple Music;2 / 0,007 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Google;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Apple Music;3 / 0,007 / 0,005;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Google;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google;6 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Deezer;4 / 0,007 / 0,005;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Apple Music;20 / 0,006 / 0,005;0,10
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Amazon;1 / 0,450 / 0,360;0,36
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;48 / 0,003 / 0,003;0,12
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;42 / 0,003 / 0,003;0,11
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;77 / 0,004 / 0,004;0,27
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Google Play;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Google;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;20 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;61 / 0,003 / 0,003;0,17
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;42 / 0,004 / 0,003;0,13
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Guvera;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google Play;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google;7 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;2 / 0,007 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Apple Music;5 / 0,008 / 0,006;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;54 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Apple Music;4 / 0,007 / 0,005;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Google;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Deezer;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Apple Music;6 / 0,004 / 0,004;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;1 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Apple Music;3 / 0,007 / 0,005;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Google;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;37 / 0,004 / 0,003;0,12
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Google;5 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Apple Music;3 / 0,007 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;53 / 0,003 / 0,003;0,14
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Spotify;6 / 0,005 / 0,004;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;6 / 0,005 / 0,004;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;3 / 0,005 / 0,004;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;YouTube;5 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Spotify;3 / 0,005 / 0,004;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;YouTube;2 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Spotify;3 / 0,005 / 0,004;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;4 / 0,005 / 0,004;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;3 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;5 / 0,005 / 0,004;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;YouTube;13 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;20 / 0,007 / 0,006;0,12
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Apple Music;24 / 0,006 / 0,005;0,11
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Apple Music;1 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Spotify;4 / 0,005 / 0,004;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;YouTube;3 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;YouTube;17 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;78 / 0,004 / 0,003;0,23
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Shingle (9-Volt Remix);YouTube;1 / 0,006 / 0,005;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Shingle (9-Volt Remix);Spotify;1 / 0,001 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Patch of Blue (9-Volt Remix);Google Play;1 / 0,003 / 0,003;0,00
CD 09022;LONESOME STATION;Current Space;Current Space;Apple Music;9 / 0,011 / 0,009;0,08
CD 09022;LONESOME STATION;Current Space;Own Trail;Spotify;4 / 0,002 / 0,001;0,01
CD 09022;LONESOME STATION;Current Space;Own Trail;Apple Music;6 / 0,011 / 0,009;0,05
CD 09022;LONESOME STATION;Current Space;Lost Train;Spotify;15 / 0,005 / 0,004;0,06
CD 09022;LONESOME STATION;Current Space;Current Space;Spotify;5 / 0,002 / 0,002;0,01
CD 09022;LONESOME STATION;Current Space;Hide;Apple Music;6 / 0,011 / 0,009;0,05
CD 09022;LONESOME STATION;Current Space;Lost Train;Apple Music;7 / 0,011 / 0,009;0,06
CD 09022;LONESOME STATION;Current Space;Hide;Spotify;7 / 0,003 / 0,003;0,02
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Late;Apple Music;1 / 0,011 / 0,009;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Spotify;2 / 0,006 / 0,005;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Apple Music;1 / 0,011 / 0,009;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Hope;Apple Music;1 / 0,011 / 0,009;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Apple Music;1 / 0,011 / 0,009;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Google;2 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play;1 / 0,006 / 0,005;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google;3 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Apple Music;12 / 0,007 / 0,005;0,06
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Spotify;9 / 0,004 / 0,004;0,03
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;YouTube;7 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Google;2 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Spotify;1 / 0,006 / 0,004;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Spotify;2 / 0,003 / 0,003;0,01
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Apple Music;1 / 0,014 / 0,011;0,01
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Google Play;3 / 0,007 / 0,006;0,02
CD 09783;OUTROADS;Goodbye To All That;My Angels;Apple Music;4 / 0,012 / 0,010;0,04
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;7 / 0,005 / 0,004;0,03
CD 09783;OUTROADS;Goodbye To All That;No Accident;Apple Music;1 / 0,014 / 0,011;0,01
CD 09783;OUTROADS;Goodbye To All That;Kate s Song;Apple Music;1 / 0,014 / 0,011;0,01
CD 09783;OUTROADS;Goodbye To All That;No Accident;Spotify;3 / 0,008 / 0,006;0,02
CD 09783;OUTROADS;Goodbye To All That;No Accident;YouTube;2 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Quiet One at the Back;Spotify;3 / 0,004 / 0,003;0,01
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);Spotify;2 / 0,006 / 0,005;0,01
CD 09783;OUTROADS;Goodbye To All That;Brother;Spotify;1 / 0,006 / 0,005;0,00
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Apple Music;1 / 0,014 / 0,011;0,01
CD 09783;OUTROADS;Goodbye To All That;Restless Spirit Blues;Apple Music;1 / 0,014 / 0,011;0,01
CD 09783;OUTROADS;Goodbye To All That;Just in Case;Spotify;1 / 0,008 / 0,006;0,01
CD 09783;OUTROADS;Goodbye To All That;Instrumental;Spotify;1 / 0,006 / 0,005;0,00
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Spotify;5 / 0,007 / 0,005;0,03
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Apple Music;1 / 0,014 / 0,011;0,01
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;3 / 0,008 / 0,006;0,02
CD 09783;OUTROADS;Goodbye To All That;Brother;Apple Music;1 / 0,014 / 0,011;0,01
CD 09783;OUTROADS;Goodbye To All That;Can You Make Me Feel Good?;Apple Music;1 / 0,014 / 0,011;0,01
CD 09783;OUTROADS;Goodbye To All That;Can You Make Me Feel Good?;Spotify;1 / 0,008 / 0,006;0,01
CD 09783;OUTROADS;Goodbye To All That;Goodnight;Spotify;2 / 0,007 / 0,005;0,01
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Apple Music;1 / 0,014 / 0,011;0,01
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;1 / 0,006 / 0,005;0,00
CD 09783;OUTROADS;Goodbye To All That;Hold;Apple Music;1 / 0,014 / 0,011;0,01
CD 09783;OUTROADS;Goodbye To All That;Hold;Spotify;2 / 0,007 / 0,006;0,01
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);Apple Music;1 / 0,014 / 0,011;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Sirens of the Apocalypse;Google Play;1 / 0,008 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Mary Maudlin;Spotify;1 / 0,007 / 0,006;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Spotify;2 / 0,007 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Amazon;1 / 0,540 / 0,432;0,43
CD 13901;ASTRID S FARM ;Cyclist;Hey Girl;Spotify;1 / 0,006 / 0,005;0,00
CD 13901;ASTRID S FARM ;Cyclist;Universal Accident;Apple Music;1 / 0,007 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Spotify;5 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Deezer;1 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Spotify;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Deezer;1 / 0,002 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Spotify;1 / 0,008 / 0,007;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Deezer;1 / 0,002 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Spotify;1 / 0,008 / 0,007;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Deezer;1 / 0,002 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;4 / 0,005 / 0,004;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;TDC Play;1 / 0,007 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Spotify;2 / 0,005 / 0,004;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Spotify;1 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Apple Music;1 / 0,002 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Spotify;2 / 0,001 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Spotify;1 / 0,008 / 0,007;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Apple Music;1 / 0,007 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Deezer;5 / 0,004 / 0,003;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Slacker;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Spotify;6 / 0,003 / 0,002;0,01
CD 13906;EMMY MOLL;All The Monsters;Drifted;Spotify;5 / 0,005 / 0,004;0,02
CD 13906;EMMY MOLL;All The Monsters;Figurines;Spotify;4 / 0,006 / 0,004;0,02
CD 13906;EMMY MOLL;All The Monsters;Inside a Shell;Spotify;5 / 0,005 / 0,004;0,02
CD 13906;EMMY MOLL;All The Monsters;Seagull;Spotify;4 / 0,005 / 0,004;0,02
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;Spotify;5 / 0,005 / 0,004;0,02
CD 13906;EMMY MOLL;All The Monsters;Tortoise;Spotify;4 / 0,005 / 0,004;0,02
CD 13906;EMMY MOLL;All The Monsters;View;Spotify;4 / 0,005 / 0,004;0,02
CD 13906;EMMY MOLL;All The Monsters;Your Course;Spotify;6 / 0,006 / 0,005;0,03
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;Spotify;8 / 0,005 / 0,004;0,03
CD 13906;EMMY MOLL;All The Monsters;Bird;Spotify;4 / 0,006 / 0,004;0,02
CD 13906;EMMY MOLL;All The Monsters;Be Light;Spotify;13 / 0,005 / 0,004;0,05
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Deezer;1 / 0,007 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Google;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;2 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;Deezer;1 / 0,007 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;Spotify;1 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Deezer;1 / 0,007 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Google;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;3 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Google;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Deezer;1 / 0,007 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Google Play;1 / 0,004 / 0,003;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Deezer;3 / 0,005 / 0,004;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Google;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Spotify;3 / 0,004 / 0,003;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Deezer;1 / 0,007 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Google;5 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Spotify;3 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Apple Music;2 / 0,005 / 0,004;0,01
