statement national reference no: 920017, date: 30.09.2015, salesperiode: 01.09.2015-30.09.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;1 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;YouTube;6 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;2 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;4 / 0,005 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;4 / 0,004 / 0,003;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;3 / 0,003 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;7 / 0,002 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;3 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;YouTube;3 / 0,000 / 0,000;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;3 / 0,001 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;11 / 0,004 / 0,003;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Google Play;2 / 0,012 / 0,010;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;9 / 0,002 / 0,002;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Google Play;4 / 0,012 / 0,010;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Google Play;4 / 0,012 / 0,010;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Google Play;1 / 0,012 / 0,010;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;iTunes;1 / 0,460 / 0,368;0,37
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;11 / 0,006 / 0,005;0,05
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Google Play;5 / 0,012 / 0,010;0,05
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;4 / 0,006 / 0,005;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;5 / 0,007 / 0,005;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;1 / 0,007 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Google Play;3 / 0,012 / 0,010;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;2 / 0,008 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Google Play;3 / 0,012 / 0,010;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;4 / 0,006 / 0,005;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Google Play;1 / 0,012 / 0,010;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;2 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Google Play;4 / 0,012 / 0,010;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;8 / 0,006 / 0,005;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Google Play;2 / 0,012 / 0,010;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;1 / 0,007 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Deezer;1 / 0,004 / 0,003;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Google Play;6 / 0,012 / 0,010;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;10 / 0,005 / 0,004;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Google Play;2 / 0,012 / 0,010;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Google Play;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;195 / 0,004 / 0,003;0,59
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Rdio;4 / 0,005 / 0,004;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Google Play;1 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;274 / 0,004 / 0,003;0,89
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;235 / 0,004 / 0,003;0,73
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Amazon;1 / 0,500 / 0,400;0,40
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Deezer;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;iTunes;3 / 0,437 / 0,349;1,05
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Rdio;4 / 0,005 / 0,004;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;1040 / 0,004 / 0,003;3,47
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;72 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;161 / 0,004 / 0,003;0,45
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Rdio;3 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;382 / 0,004 / 0,003;1,17
CD 06272;OWLS OF THE SWAMP;Atlas; ;iTunes;1 / 4,440 / 3,552;3,55
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Rdio;1 / 0,005 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;245 / 0,004 / 0,003;0,75
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;YouTube;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;4 / 0,005 / 0,004;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Rdio;6 / 0,006 / 0,004;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;266 / 0,004 / 0,003;0,82
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;16 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Deezer;1 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Google Play;2 / 0,008 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;139 / 0,004 / 0,003;0,40
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;168 / 0,004 / 0,003;0,50
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Google Play;2 / 0,008 / 0,006;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Google Play;10 / 0,010 / 0,008;0,08
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;YouTube;1 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Spotify;13 / 0,005 / 0,004;0,05
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Google Play;5 / 0,009 / 0,008;0,04
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;43 / 0,005 / 0,004;0,17
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Rdio;2 / 0,006 / 0,005;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Spotify;20 / 0,005 / 0,004;0,07
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;YouTube;8 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Google Play;13 / 0,011 / 0,009;0,11
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Rdio;2 / 0,006 / 0,005;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;33 / 0,005 / 0,004;0,13
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;2 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Google Play;8 / 0,010 / 0,008;0,07
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;12 / 0,004 / 0,003;0,04
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;iTunes;1 / 0,460 / 0,368;0,37
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Google Play;21 / 0,009 / 0,007;0,15
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Deezer;1 / 0,004 / 0,003;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Google Play;10 / 0,010 / 0,008;0,08
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;24 / 0,005 / 0,004;0,11
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;YouTube;215 / 0,000 / 0,000;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Google Play;9 / 0,010 / 0,008;0,07
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;16 / 0,005 / 0,004;0,06
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Google Play;6 / 0,010 / 0,008;0,05
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Spotify;16 / 0,004 / 0,003;0,05
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;YouTube;1 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Google Play;13 / 0,010 / 0,008;0,11
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;YouTube;1 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Spotify;15 / 0,005 / 0,004;0,06
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Google Play;9 / 0,010 / 0,008;0,07
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;YouTube;1 / 0,001 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;33 / 0,005 / 0,004;0,14
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Rdio;2 / 0,006 / 0,005;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Spotify;7 / 0,000 / 0,000;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Spotify;1 / 0,009 / 0,007;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Amazon;1 / 0,500 / 0,400;0,40
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;iTunes;3 / 0,603 / 0,483;1,45
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single; ;Amazon;2 / 1,495 / 1,196;2,39
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Amazon;2 / 0,500 / 0,400;0,80
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;iTunes;5 / 0,622 / 0,498;2,49
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;iTunes;2 / 0,605 / 0,484;0,97
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Deezer;1 / 0,003 / 0,003;0,00
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Spotify;1 / 0,001 / 0,001;0,00
CD 09783;OUTROADS;Goodbye To All That;Hellbound on My Trail;YouTube;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;No Accident;YouTube;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;YouTube;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Spotify;3 / 0,010 / 0,008;0,02
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Rdio;1 / 0,006 / 0,005;0,00
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;1 / 0,010 / 0,008;0,01
CD 09783;OUTROADS;Goodbye To All That;Restless Spirit Blues;YouTube;2 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;2 / 0,003 / 0,003;0,01
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);YouTube;6 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Goodnight;YouTube;2 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;3 / 0,007 / 0,005;0,02
CD 09783;OUTROADS;Goodbye To All That;Heads Up;YouTube;1 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;Hellbound on My Trail;Amazon;1 / 0,500 / 0,400;0,40
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Felicity Ann McGuire;Spotify;1 / 0,001 / 0,000;0,00
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Goth Chick  98;Spotify;1 / 0,000 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);YouTube;1 / 0,000 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Spotify;2 / 0,004 / 0,003;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);iTunes;1 / 0,670 / 0,536;0,54
CD 13901;ASTRID S FARM ;Cyclist;Razorblades;Spotify;1 / 0,000 / 0,000;0,00
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Google Play;1 / 0,006 / 0,005;0,00
CD 13901;ASTRID S FARM ;Cyclist;Inside Out;Google Play;1 / 0,008 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Wimp;3 / 0,011 / 0,009;0,03
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Spotify;2 / 0,000 / 0,000;0,00
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Juke;1 / 0,006 / 0,005;0,00
CD 13901;ASTRID S FARM ;Cyclist;Cyclist;Spotify;2 / 0,001 / 0,001;0,00
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Google Play;1 / 0,015 / 0,012;0,01
CD 13901;ASTRID S FARM ;Cyclist;Bad Letter;Google Play;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Spotify;2 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Google Play;1 / 0,008 / 0,006;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;2 / 0,003 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Rdio;1 / 0,006 / 0,005;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Rdio;2 / 0,005 / 0,004;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Spotify;1 / 0,006 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Spotify;3 / 0,002 / 0,002;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Wimp;2 / 0,018 / 0,015;0,03
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Deezer;3 / 0,005 / 0,004;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Slacker;1 / 0,002 / 0,001;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Spotify;1 / 0,006 / 0,005;0,00
CD 13906;EMMY MOLL;All The Monsters;Bird;Spotify;1 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Seagull;Spotify;3 / 0,002 / 0,002;0,01
CD 13906;EMMY MOLL;All The Monsters;Tortoise;Spotify;1 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;Spotify;1 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;View;Spotify;2 / 0,003 / 0,003;0,01
CD 13906;EMMY MOLL;All The Monsters;Inside a Shell;Spotify;2 / 0,003 / 0,003;0,01
CD 13906;EMMY MOLL;All The Monsters;Figurines;Spotify;2 / 0,002 / 0,002;0,00
CD 13906;EMMY MOLL;All The Monsters;Drifted;Spotify;5 / 0,005 / 0,004;0,02
CD 13906;EMMY MOLL;All The Monsters;Cloud No,9;Spotify;1 / 0,000 / 0,000;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;Spotify;3 / 0,002 / 0,002;0,01
CD 13906;EMMY MOLL;All The Monsters;Your Course;Spotify;2 / 0,003 / 0,003;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Deezer;2 / 0,002 / 0,002;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;YouTube;3 / 0,000 / 0,000;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Slacker;1 / 0,001 / 0,001;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Spotify;6 / 0,006 / 0,005;0,03
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Spotify;1 / 0,006 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;In the Sticks / Between Leaves;Google Play;1 / 0,010 / 0,008;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;Spotify;1 / 0,006 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Aventiure / Pearly Gates;Spotify;2 / 0,006 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;1 / 0,006 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Spotify;3 / 0,006 / 0,005;0,02
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Rdio;3 / 0,006 / 0,004;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Popopaits;Spotify;1 / 0,000 / 0,000;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Cats on Crack;Rdio;1 / 0,005 / 0,004;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;Spotify;2 / 0,005 / 0,004;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;iTunes;1 / 0,600 / 0,480;0,48
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Romy;Spotify;19 / 0,006 / 0,005;0,10
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Raum und Zeit;Spotify;1 / 0,005 / 0,004;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Spotify;7 / 0,005 / 0,004;0,03
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Google Play;1 / 0,009 / 0,008;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;4 / 0,003 / 0,002;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Cats on Crack;Spotify;3 / 0,002 / 0,002;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Not Controlled;Spotify;3 / 0,010 / 0,008;0,02
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Muh Kuh;Spotify;1 / 0,004 / 0,003;0,00
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Logans Run;Spotify;3 / 0,004 / 0,003;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Spotify;4 / 0,006 / 0,005;0,02
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Elektroniskä Pülsä;Deezer;2 / 0,005 / 0,004;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Cats on Crack;Deezer;1 / 0,007 / 0,006;0,01
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Clearing/Leaving;Google Play;1 / 0,011 / 0,009;0,01
CD 13912;VARIOUS ARTISTS;Introducing Labelship ;Full Metal Jacket;Deezer;1 / 0,003 / 0,003;0,00
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Spring Grows;Spotify;1 / 0,006 / 0,005;0,01
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Electric Weirdos;Spotify;29 / 0,004 / 0,004;0,10
LP 06259;OVERDRIVE AMP EXPLOSION/EASY TIGER ;Overdrive Amp Explosion/Easy Tiger (Split-LP);Action Action;Spotify;1 / 0,009 / 0,007;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Paying the Price;Rdio;1 / 0,005 / 0,004;0,00
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Paying the Price;Spotify;7 / 0,005 / 0,004;0,03
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Sugar Castles;Deezer;7 / 0,011 / 0,009;0,06
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Sugar Castles;Spotify;9 / 0,004 / 0,003;0,03
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Amour fou;Google Play;2 / 0,010 / 0,008;0,02
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Kookaburra;Deezer;1 / 0,010 / 0,008;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Sugar Castles;Google Play;2 / 0,010 / 0,008;0,02
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Paying the Price;Google Play;2 / 0,010 / 0,008;0,02
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Matze;Spotify;4 / 0,005 / 0,004;0,02
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Kookaburra;Spotify;6 / 0,005 / 0,004;0,02
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Kookaburra;Google Play;2 / 0,010 / 0,008;0,02
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Amour fou;Spotify;10 / 0,006 / 0,004;0,04
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Lonely Seabird;Google Play;2 / 0,010 / 0,008;0,02
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Lonely Seabird;Spotify;6 / 0,003 / 0,003;0,02
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Matze;Deezer;1 / 0,010 / 0,008;0,01
LP 06268;FROGBELLY AND SYMPHONY;The Eye EP (+CD);Matze;Google Play;2 / 0,010 / 0,008;0,02
LP 06274;BISI, MARTIN ;Ex-Nihilo ;The Mermaid Queen;Spotify;1 / 0,002 / 0,001;0,00
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Suffer the Moon;Spotify;1 / 0,002 / 0,001;0,00
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Sin-Love-Hate;Spotify;1 / 0,002 / 0,001;0,00
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Nihil Holy;Spotify;1 / 0,002 / 0,001;0,00
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Invite to Heaven Hell;Spotify;1 / 0,002 / 0,001;0,00
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Holy Threesome;Spotify;1 / 0,002 / 0,001;0,00
LP 06274;BISI, MARTIN ;Ex-Nihilo ;Fine Line;Spotify;1 / 0,002 / 0,001;0,00

total sales;total amount;v.a.t.;total value
7076;85,81;0,00;85,81 EURO

