statement national reference no: 918312, date: 31.01.2015, salesperiode: 01.01.2015-31.01.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06254;KID DECKER ;Your Kind;Your Kind;Rdio;9 / 0,005 / 0,004;0,04
CD 06254;KID DECKER ;Your Kind;Your Kind;Deezer;1 / 0,006 / 0,005;0,00
CD 06254;KID DECKER ;Your Kind;Where It Lies;Wimp;2 / 0,010 / 0,008;0,02
CD 06254;KID DECKER ;Your Kind;Stone Cold;Deezer;1 / 0,006 / 0,005;0,00
CD 06254;KID DECKER ;Your Kind;Too Late;Deezer;1 / 0,006 / 0,005;0,00
CD 06254;KID DECKER ;Your Kind;Too Late;Rdio;7 / 0,005 / 0,004;0,03
CD 06254;KID DECKER ;Your Kind;Too Late;Wimp;2 / 0,010 / 0,008;0,02
CD 06254;KID DECKER ;Your Kind;Where It Lies;Deezer;1 / 0,006 / 0,005;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Paintbox;Deezer;1 / 0,006 / 0,005;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Paintbox;Rdio;4 / 0,005 / 0,004;0,02
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Seaman-Like;Deezer;1 / 0,006 / 0,005;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Seaman-Like;Rdio;14 / 0,005 / 0,004;0,06
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Seaman-Like;Xbox Music;2 / 0,014 / 0,011;0,02
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Snail s Shell;Deezer;1 / 0,006 / 0,005;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Snail s Shell;Rdio;17 / 0,005 / 0,004;0,07
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Snakes;Rdio;9 / 0,005 / 0,004;0,04
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Stones;Rdio;14 / 0,005 / 0,004;0,06
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Stones;Xbox Music;1 / 0,002 / 0,001;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Your Favourite Spaceship;Rdio;9 / 0,005 / 0,004;0,04
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Your Favourite Spaceship;Deezer;1 / 0,006 / 0,005;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;On The Sun;Deezer;1 / 0,006 / 0,005;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;On The Sun;Rdio;7 / 0,005 / 0,004;0,03
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Chestnuts;Deezer;2 / 0,025 / 0,020;0,04
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Chestnuts;Rdio;6 / 0,005 / 0,004;0,02
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Easy In The Morning Sun;Deezer;1 / 0,006 / 0,005;0,00
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Easy In The Morning Sun;Rdio;18 / 0,005 / 0,004;0,07
CD 06255;BINOCULERS;Every Seaman s Got A Favourite Spaceship;Grape-Shaped Dream;Deezer;1 / 0,006 / 0,005;0,00
