statement national reference no: 918736, date: 31.03.2015, salesperiode: 01.03.2015-31.03.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Spotify;13 / 0,005 / 0,004;0,05
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Spotify;8 / 0,004 / 0,003;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Napster;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;simfy;1 / 0,018 / 0,015;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Spotify;6 / 0,005 / 0,004;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;50 / 0,005 / 0,004;0,21
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;simfy;3 / 0,018 / 0,015;0,04
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Napster;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Napster;2 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Spotify;10 / 0,005 / 0,004;0,04
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Napster;2 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;9 / 0,005 / 0,004;0,04
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Wimp;1 / 0,010 / 0,008;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;5 / 0,007 / 0,005;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Napster;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;7 / 0,006 / 0,005;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Spotify;7 / 0,005 / 0,004;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;iTunes;2 / 0,605 / 0,484;0,97
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Napster;2 / 0,007 / 0,006;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Hang On;Spotify;6 / 0,006 / 0,004;0,03
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Never Thee;Spotify;4 / 0,007 / 0,005;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;On and On;Spotify;7 / 0,007 / 0,006;0,04
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Remember Copenhagen;Spotify;4 / 0,007 / 0,005;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;The Boy Leaves Town;Spotify;4 / 0,007 / 0,005;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Goodnight Country Boy;Spotify;4 / 0,007 / 0,005;0,02
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Did I Forget;Spotify;5 / 0,007 / 0,005;0,03
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;City Lights;Spotify;8 / 0,006 / 0,005;0,04
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Before the Light;Spotify;7 / 0,007 / 0,005;0,04
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;5 / 0,005 / 0,004;0,02
CD 06266;OUTROADS;I Am Happy;I ll Walk with You;Spotify;2 / 0,008 / 0,006;0,01
CD 06266;OUTROADS;I Am Happy;La Da Die;Juke;1 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;La Da Die;Spotify;3 / 0,009 / 0,007;0,02
CD 06266;OUTROADS;I Am Happy;This Wine Is a Kiss;Spotify;1 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;She Looked Like a Friend;Spotify;2 / 0,007 / 0,006;0,01
CD 06266;OUTROADS;I Am Happy;Happiness;Spotify;2 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;Gravey;Spotify;2 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;Good Company;Spotify;1 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;Dear Demon;Spotify;4 / 0,008 / 0,006;0,03
CD 06266;OUTROADS;I Am Happy;Closer;Spotify;1 / 0,009 / 0,007;0,01
CD 06266;OUTROADS;I Am Happy;Best Not Make a Scene;Spotify;1 / 0,009 / 0,007;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;2 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;YouTube;1 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;iTunes;1 / 0,420 / 0,336;0,34
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Napster;2 / 0,007 / 0,006;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;9 / 0,004 / 0,004;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;5 / 0,002 / 0,001;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;2 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;2 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;3 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;9 / 0,002 / 0,002;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Xbox Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;4 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;3 / 0,001 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;iTunes;2 / 0,420 / 0,336;0,67
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Napster;4 / 0,007 / 0,006;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;27 / 0,001 / 0,001;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;10 / 0,004 / 0,003;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;5 / 0,005 / 0,004;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;3 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;7 / 0,007 / 0,005;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Like an Old Toy;Spotify;4 / 0,006 / 0,005;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;7 / 0,006 / 0,005;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;5 / 0,007 / 0,005;0,03
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;5 / 0,005 / 0,004;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Xbox Music;1 / 0,027 / 0,021;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;13 / 0,006 / 0,005;0,06
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;5 / 0,005 / 0,004;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;3 / 0,006 / 0,005;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;6 / 0,004 / 0,003;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;4 / 0,006 / 0,005;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;simfy;1 / 0,018 / 0,015;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;56 / 0,003 / 0,002;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Napster;4 / 0,007 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;MOG;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Wimp;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;35 / 0,004 / 0,003;0,10
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;simfy;1 / 0,018 / 0,015;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Napster;3 / 0,007 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;MOG;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Wimp;3 / 0,011 / 0,008;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;64 / 0,003 / 0,003;0,17
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Wimp;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google Play;1 / 0,460 / 0,368;0,37
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;iTunes;1 / 0,420 / 0,336;0,34
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Wimp;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;39 / 0,004 / 0,003;0,12
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Rdio;1 / 0,005 / 0,004;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Napster;2 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;MOG;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;93 / 0,000 / 0,000;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Wimp;10 / 0,010 / 0,008;0,08
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;99 / 0,003 / 0,003;0,26
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;simfy;1 / 0,018 / 0,015;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Napster;7 / 0,007 / 0,006;0,04
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;MOG;2 / 0,004 / 0,003;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Rdio;2 / 0,005 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Napster;4 / 0,007 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;8 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Wimp;3 / 0,010 / 0,008;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;37 / 0,003 / 0,002;0,09
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Napster;6 / 0,007 / 0,006;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;MOG;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Wimp;4 / 0,010 / 0,008;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;21 / 0,003 / 0,003;0,05
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Napster;5 / 0,007 / 0,006;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;MOG;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas; ;iTunes;1 / 4,540 / 3,632;3,63
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Napster;3 / 0,007 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;MOG;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Napster;2 / 0,007 / 0,006;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;MOG;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Wimp;2 / 0,010 / 0,008;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;217 / 0,003 / 0,002;0,47
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;MOG;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Wimp;1 / 0,016 / 0,012;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;16 / 0,003 / 0,002;0,04
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;29 / 0,004 / 0,003;0,09
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Wimp;1 / 0,010 / 0,008;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;MOG;1 / 0,004 / 0,003;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Napster;2 / 0,007 / 0,006;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;What The Funk;Spotify;3 / 0,007 / 0,006;0,02
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Late;Spotify;6 / 0,006 / 0,005;0,03
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Peace To Earth;Spotify;1 / 0,008 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Spotify;12 / 0,008 / 0,007;0,08
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Ko,Sack;Google Play;1 / 0,000 / 0,000;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Invert;Spotify;2 / 0,008 / 0,007;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Intervals;Spotify;4 / 0,008 / 0,006;0,02
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Spotify;4 / 0,006 / 0,005;0,02
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;Napster;2 / 0,007 / 0,006;0,01
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Home;MOG;1 / 0,003 / 0,002;0,00
CD 09626;OVERDRIVE AMP EXPLOSION;Intervals;Hope;Spotify;2 / 0,008 / 0,007;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Google Play;1 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Weg vun t Dörp un nah Hamborg;Napster;1 / 0,007 / 0,006;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Wimp;3 / 0,010 / 0,008;0,02
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamburg, mein Hafen;Napster;2 / 0,007 / 0,006;0,01
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Google Play;1 / 0,000 / 0,000;0,00
CD 09744;SCHRADER, MEIKE/COLMORGEN, WIEBKE;Hamburg, Mien Hoben - Split Single;Hamborg, mien Hoben;Napster;1 / 0,007 / 0,006;0,01
CD 09782;OUTROADS;Only The Lonely?;The Ballad of Seasonally Adjusted Disorder (S,A,D);Spotify;1 / 0,009 / 0,007;0,01
CD 09782;OUTROADS;Only The Lonely?;Sleeping Sun;Spotify;1 / 0,009 / 0,007;0,01
CD 09782;OUTROADS;Only The Lonely?;Best Not Make a Scene;Spotify;1 / 0,009 / 0,007;0,01
CD 09782;OUTROADS;Only The Lonely?;Interval;Spotify;1 / 0,009 / 0,007;0,01
CD 09782;OUTROADS;Only The Lonely?;Dust;Spotify;1 / 0,009 / 0,007;0,01
CD 09782;OUTROADS;Only The Lonely?;Don t Wait for the Money;Spotify;1 / 0,009 / 0,007;0,01
CD 09782;OUTROADS;Only The Lonely?;Closer;Spotify;1 / 0,009 / 0,007;0,01
CD 09782;OUTROADS;Only The Lonely?;Brother (Live);Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Hellbound on My Trail;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Heads Up;Spotify;6 / 0,008 / 0,006;0,04
CD 09783;OUTROADS;Goodbye To All That;Goodnight;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Brother;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Amigo Mio (Bacon);Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Hold;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Instrumental;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Just in Case;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Waiting Room;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Rooms in Space;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Restless Spirit Blues;Spotify;4 / 0,009 / 0,007;0,03
CD 09783;OUTROADS;Goodbye To All That;Quiet One at the Back;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;No Accident;Spotify;2 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;My Angels;YouTube;7 / 0,000 / 0,000;0,00
CD 09783;OUTROADS;Goodbye To All That;My Angels;Spotify;1 / 0,009 / 0,007;0,01
CD 09783;OUTROADS;Goodbye To All That;Kate s Song;Spotify;1 / 0,009 / 0,007;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;A Story (True) in Brooklyn;Spotify;2 / 0,004 / 0,003;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Goth Chick  98;Spotify;21 / 0,004 / 0,003;0,07
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;La Vie S enfuie;Spotify;4 / 0,002 / 0,002;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Mary Maudlin;Spotify;4 / 0,002 / 0,002;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;My American Way;Spotify;1 / 0,007 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Buddhist Girl;Spotify;1 / 0,007 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Nadine;Spotify;1 / 0,007 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Rock Musician;Spotify;1 / 0,007 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Rock Mona Lisa;Spotify;2 / 0,004 / 0,003;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Felicity Ann McGuire;Spotify;6 / 0,003 / 0,002;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;The Silver Balloon;Spotify;1 / 0,007 / 0,006;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Sirens of the Apocalypse;Spotify;4 / 0,002 / 0,002;0,01
CD 09884;BISI, MARTIN ;Sirens Of The Apocalypse;Parsippany, N,J,;Spotify;1 / 0,007 / 0,006;0,01
CD 09929;BONE LAB,THE ;Fresh Meat;We Are the Shit (Live);Spotify;5 / 0,009 / 0,007;0,04
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);YouTube;21 / 0,000 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Too Cold (Clap Attack);Spotify;15 / 0,007 / 0,006;0,09
CD 09929;BONE LAB,THE ;Fresh Meat;Sexy Time;Spotify;9 / 0,009 / 0,007;0,07
CD 09929;BONE LAB,THE ;Fresh Meat;Manifesto;Spotify;8 / 0,009 / 0,007;0,06
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;YouTube;5 / 0,000 / 0,000;0,00
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Xbox Music;1 / 0,027 / 0,021;0,02
CD 09929;BONE LAB,THE ;Fresh Meat;Man Work;Spotify;8 / 0,009 / 0,007;0,06
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Wimp;2 / 0,017 / 0,014;0,03
CD 09929;BONE LAB,THE ;Fresh Meat;Hole Again;Spotify;12 / 0,008 / 0,007;0,08
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Google Play;5 / 0,000 / 0,000;0,00
CD 13901;ASTRID S FARM ;Cyclist;Bad Letter;Spotify;1 / 0,007 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Cyclist;Spotify;1 / 0,007 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Napster;3 / 0,007 / 0,006;0,02
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Spotify;7 / 0,004 / 0,003;0,02
CD 13901;ASTRID S FARM ;Cyclist;Full Metall Jacket;Wimp;1 / 0,013 / 0,010;0,01
CD 13901;ASTRID S FARM ;Cyclist;Hey Girl;Napster;1 / 0,007 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Inside Out;Napster;1 / 0,007 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Inside Out;Spotify;2 / 0,004 / 0,003;0,01
CD 13901;ASTRID S FARM ;Cyclist;Mountains;Napster;1 / 0,007 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Now I am;Spotify;1 / 0,006 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Napster;1 / 0,007 / 0,006;0,01
CD 13901;ASTRID S FARM ;Cyclist;Poverty;Spotify;1 / 0,007 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;The Nerds Templar;Spotify;1 / 0,006 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Universal Accident;Spotify;1 / 0,006 / 0,005;0,01
CD 13901;ASTRID S FARM ;Cyclist;Bad Letter;Google Play;5 / 0,000 / 0,000;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Spotify;5 / 0,006 / 0,004;0,02
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Spotify;1 / 0,007 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Spotify;2 / 0,004 / 0,003;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mad bedcine;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Wimp;4 / 0,020 / 0,016;0,07
CD 13903;XRFARFLIGHT ;The Early Bird;freq, Ghost;Spotify;4 / 0,002 / 0,002;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Helicopter;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Messy Lane;Spotify;1 / 0,007 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;mountain;Spotify;1 / 0,007 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;l,f, anthill;Spotify;1 / 0,007 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Spotify;1 / 0,007 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Smashing Bubbles;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Slow Motion Hospitalism;Rdio;1 / 0,005 / 0,004;0,00
CD 13903;XRFARFLIGHT ;The Early Bird;Settling;Spotify;1 / 0,007 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;Dream Theatre;Spotify;1 / 0,007 / 0,005;0,01
CD 13903;XRFARFLIGHT ;The Early Bird;protoplanets;Spotify;10 / 0,001 / 0,001;0,01
CD 13906;EMMY MOLL;All The Monsters;Be Light;Rdio;1 / 0,005 / 0,004;0,00
CD 13906;EMMY MOLL;All The Monsters;Be Light;Spotify;6 / 0,004 / 0,003;0,02
CD 13906;EMMY MOLL;All The Monsters;Time lapse Photography;Rdio;1 / 0,005 / 0,004;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Annual Ring / Enclosure;Spotify;1 / 0,003 / 0,002;0,00
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Clearing / Leaving;Spotify;1 / 0,006 / 0,005;0,01
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Towers / Trees;Spotify;5 / 0,006 / 0,005;0,02
CD 13908;DEAR JOHN LETTER ;Between Leaves/Forestal;Trap / Black Kite;Spotify;2 / 0,007 / 0,005;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Politiki Dummes Ficki;Napster;1 / 0,007 / 0,006;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Logans Run;Spotify;7 / 0,002 / 0,002;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Muh Kuh;Spotify;2 / 0,006 / 0,005;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Tuperte;Napster;1 / 0,007 / 0,006;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Oh Gaga Oh Jeh;Spotify;10 / 0,003 / 0,003;0,03
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Romy;Napster;1 / 0,007 / 0,006;0,01
CD 13910;FRAU KRAUSHAAR ;Le Salon Is Very Morbidä;Raum und Zeit;Spotify;3 / 0,003 / 0,003;0,01
