statement national reference no: 921952, date: 30.06.2016, salesperiode: 01.06.2016-30.06.2016

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06257;STOCK, TORBEN;Rocket;Cold Breeze;Spotify;5 / 0,004 / 0,003;0,02
CD 06257;STOCK, TORBEN;Rocket;Conamara Instr,;Napster;2 / 0,007 / 0,006;0,01
CD 06257;STOCK, TORBEN;Rocket;Conamara Instr,;Spotify;2 / 0,001 / 0,001;0,00
CD 06257;STOCK, TORBEN;Rocket;Kiss Me Good Night;Napster;2 / 0,007 / 0,006;0,01
CD 06257;STOCK, TORBEN;Rocket;Kiss Me Good Night;Spotify;79 / 0,004 / 0,003;0,22
CD 06257;STOCK, TORBEN;Rocket;Real Lights / Great Souls;Napster;2 / 0,007 / 0,006;0,01
CD 06257;STOCK, TORBEN;Rocket;Angels s Song;Napster;2 / 0,007 / 0,006;0,01
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;Riot;Deezer;1 / 0,023 / 0,018;0,02
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;Stzar;Spotify;1 / 0,001 / 0,001;0,00
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;Lowlight;Spotify;6 / 0,006 / 0,005;0,03
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;Interlude;Spotify;1 / 0,000 / 0,000;0,00
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;At The Corner;Spotify;1 / 0,007 / 0,006;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;YouTube;6 / 0,003 / 0,002;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Spotify;119 / 0,004 / 0,003;0,35
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;iTunes;1 / 0,510 / 0,408;0,41
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Google;3 / 0,012 / 0,009;0,03
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Deezer;5 / 0,002 / 0,002;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Apple Music;10 / 0,002 / 0,001;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;8tracks;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Skywaters;Deezer;1 / 0,000 / 0,000;0,00
