statement national reference no: 922611, date: 30.09.2016, salesperiode: 01.09.2016-30.09.2016

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06257;STOCK, TORBEN;Rocket;Real Lights / Great Souls;Spotify;2 / 0,001 / 0,000;0,00
CD 06257;STOCK, TORBEN;Rocket;Sad Movie Song;Spotify;4 / 0,001 / 0,000;0,00
CD 06257;STOCK, TORBEN;Rocket;Tonight;Apple Music;1 / 0,008 / 0,006;0,01
CD 06257;STOCK, TORBEN;Rocket;Truth;Spotify;4 / 0,001 / 0,000;0,00
CD 06257;STOCK, TORBEN;Rocket;Cold Breeze;Spotify;2 / 0,001 / 0,000;0,00
CD 06257;STOCK, TORBEN;Rocket;Conamara Instr,;TDC Play;1 / 0,008 / 0,006;0,01
CD 06257;STOCK, TORBEN;Rocket;Kiss Me Good Night;Spotify;26 / 0,003 / 0,003;0,07
CD 06257;STOCK, TORBEN;Rocket;Rocket;Spotify;13 / 0,002 / 0,002;0,03
CD 06257;STOCK, TORBEN;Rocket;Sad Movie Song;TDC Play;1 / 0,008 / 0,006;0,01
CD 06257;STOCK, TORBEN;Rocket;Tonight;Spotify;4 / 0,001 / 0,000;0,00
CD 06257;STOCK, TORBEN;Rocket;Wolkenstein;Spotify;2 / 0,001 / 0,000;0,00
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;At The Corner;Spotify;29 / 0,000 / 0,000;0,00
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;Riot;Spotify;1 / 0,008 / 0,006;0,01
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;U;Spotify;1 / 0,008 / 0,006;0,01
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;Lowlight;Spotify;1 / 0,008 / 0,006;0,01
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;U;Google Play Scan;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;43;Google Subscription;2 / 0,006 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;Apple Music;2 / 0,006 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;Spotify;24 / 0,003 / 0,003;0,07
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;Google Subscription;1 / 0,005 / 0,004;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River; ;Google Play Music;1 / 1,910 / 1,528;1,53
CD 06261;OWLS OF THE SWAMP  ;Go With River;Here Comes The Wind;Google Subscription;2 / 0,006 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Apple Music;5 / 0,006 / 0,005;0,03
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Google Subscription;2 / 0,005 / 0,004;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Praying Mantis;Apple Music;3 / 0,005 / 0,004;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Praying Mantis;Spotify;18 / 0,004 / 0,003;0,05
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Google Subscription;2 / 0,006 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Skywaters;Apple Music;1 / 0,006 / 0,005;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Skywaters;Spotify;18 / 0,004 / 0,003;0,05
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Apple Music;6 / 0,009 / 0,007;0,04
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Google Subscription;3 / 0,007 / 0,006;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;YouTube;5 / 0,003 / 0,003;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Deezer;17 / 0,001 / 0,001;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Spotify;268 / 0,004 / 0,003;0,85
CD 06261;OWLS OF THE SWAMP  ;Go With River;Tricks And Turns;Google Subscription;1 / 0,005 / 0,004;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Apple Music;4 / 0,006 / 0,005;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;iTunes;1 / 0,410 / 0,328;0,33
CD 06261;OWLS OF THE SWAMP  ;Go With River;43;Apple Music;3 / 0,006 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;43;Spotify;28 / 0,004 / 0,003;0,08
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;Google Subscription;1 / 0,005 / 0,004;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;Apple Music;4 / 0,004 / 0,003;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;Spotify;17 / 0,004 / 0,003;0,06
CD 06261;OWLS OF THE SWAMP  ;Go With River;Here Comes The Wind;Apple Music;3 / 0,005 / 0,004;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Here Comes The Wind;Spotify;26 / 0,004 / 0,003;0,08
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Deezer;1 / 0,004 / 0,003;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Spotify;34 / 0,004 / 0,003;0,10
CD 06261;OWLS OF THE SWAMP  ;Go With River;Praying Mantis;Google Subscription;1 / 0,005 / 0,004;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Apple Music;1 / 0,006 / 0,005;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Spotify;137 / 0,004 / 0,003;0,40
CD 06261;OWLS OF THE SWAMP  ;Go With River;Skywaters;Google Subscription;1 / 0,005 / 0,004;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;8tracks;22 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Deezer;6 / 0,005 / 0,004;0,03
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Spotify;117 / 0,004 / 0,003;0,35
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Apple Music;4 / 0,004 / 0,003;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Google Subscription;2 / 0,006 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Tricks And Turns;Apple Music;3 / 0,006 / 0,005;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Tricks And Turns;Spotify;20 / 0,004 / 0,003;0,06
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Google Subscription;1 / 0,005 / 0,004;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Spotify;28 / 0,004 / 0,003;0,08
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Black-Eyed Angel;Apple Music;6 / 0,008 / 0,006;0,04
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Black-Eyed Angel;Spotify;48 / 0,003 / 0,002;0,11
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Dead Horse;Deezer;3 / 0,006 / 0,005;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Jennifer;Apple Music;5 / 0,008 / 0,006;0,03
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Jennifer;Spotify;29 / 0,002 / 0,002;0,06
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Last Dropout of Beauty School;Deezer;2 / 0,007 / 0,006;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;8tracks;1 / 0,000 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;Deezer;10 / 0,005 / 0,004;0,04
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;Spotify;108 / 0,003 / 0,002;0,24
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Maybe;Deezer;7 / 0,004 / 0,003;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Maybe;iTunes;1 / 0,600 / 0,480;0,48
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Seldom Seen Sister;Apple Music;7 / 0,008 / 0,006;0,04
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Seldom Seen Sister;Spotify;101 / 0,003 / 0,003;0,28
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Springrainair;Deezer;3 / 0,006 / 0,005;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Apple Music;6 / 0,008 / 0,007;0,04
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Google Subscription;1 / 0,010 / 0,008;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;The Poet;Apple Music;15 / 0,007 / 0,006;0,09
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;The Poet;Google Subscription;2 / 0,007 / 0,005;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Apple Music;4 / 0,009 / 0,007;0,03
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;32 / 0,003 / 0,002;0,08
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Water Song (feat, ITC);Deezer;2 / 0,007 / 0,006;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Water Song (feat, ITC);Spotify;39 / 0,003 / 0,002;0,08
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;Apple Music;54 / 0,005 / 0,004;0,23
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;Google Subscription;2 / 0,008 / 0,006;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;Spotify;778 / 0,002 / 0,002;1,30
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Black-Eyed Angel;Deezer;4 / 0,006 / 0,005;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Dead Horse;Apple Music;6 / 0,008 / 0,006;0,04
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Dead Horse;Spotify;44 / 0,003 / 0,002;0,11
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Jennifer;Deezer;2 / 0,007 / 0,006;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Last Dropout of Beauty School;Apple Music;4 / 0,009 / 0,007;0,03
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Last Dropout of Beauty School;Spotify;30 / 0,003 / 0,002;0,06
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;Apple Music;11 / 0,008 / 0,006;0,07
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;Google Subscription;2 / 0,006 / 0,004;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Maybe;Apple Music;11 / 0,008 / 0,006;0,07
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Maybe;Google Subscription;2 / 0,007 / 0,005;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Maybe;Spotify;56 / 0,003 / 0,003;0,14
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Seldom Seen Sister;Deezer;3 / 0,007 / 0,006;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Springrainair;Apple Music;5 / 0,008 / 0,007;0,03
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Springrainair;Spotify;36 / 0,002 / 0,002;0,07
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Deezer;4 / 0,006 / 0,005;0,02
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Start Something;Spotify;41 / 0,003 / 0,003;0,11
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;The Poet;Deezer;7 / 0,005 / 0,004;0,03
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;The Poet;Spotify;135 / 0,003 / 0,003;0,35
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Deezer;3 / 0,005 / 0,004;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Water Song (feat, ITC);Apple Music;7 / 0,008 / 0,007;0,05
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Water Song (feat, ITC);Google Subscription;2 / 0,004 / 0,003;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;8tracks;18305 / 0,000 / 0,000;3,77
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;Deezer;51 / 0,005 / 0,004;0,20
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;iTunes;1 / 0,220 / 0,176;0,18
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Deezer;1 / 0,006 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;16 / 0,004 / 0,003;0,05
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Apple Music;1 / 0,010 / 0,008;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Amazon Prime;2 / 0,002 / 0,002;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;4 / 0,004 / 0,003;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Spotify;3 / 0,004 / 0,003;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon Prime;1 / 0,002 / 0,002;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;iTunes;3 / 0,603 / 0,483;1,45
