statement national reference no: 922172, date: 31.07.2016, salesperiode: 01.07.2016-31.07.2016

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Apple Music;7 / 0,010 / 0,008;0,05
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;iTunes;2 / 0,605 / 0,484;0,97
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Amazon;7 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Amazon;5 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Deezer;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Spotify;3 / 0,002 / 0,002;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Apple Music;3 / 0,011 / 0,009;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Amazon;1 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Deezer;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Spotify;5 / 0,003 / 0,003;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Apple Music;6 / 0,007 / 0,006;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Google;2 / 0,006 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Spotify;48 / 0,004 / 0,003;0,14
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Apple Music;4 / 0,010 / 0,008;0,03
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Amazon;1 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Deezer;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Spotify;9 / 0,003 / 0,002;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Apple Music;2 / 0,007 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Amazon;1 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Deezer;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Spotify;5 / 0,003 / 0,003;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Deezer;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Spotify;6 / 0,001 / 0,001;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Amazon;1 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Deezer;2 / 0,006 / 0,005;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ach Bitte;Spotify;6 / 0,003 / 0,002;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Deezer;2 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Das Grün in deinen Augen;Spotify;2 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;Apple Music;2 / 0,005 / 0,004;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Die Geister, die ich rief;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Amazon;1 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Deezer;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Ein neuer Tag;Spotify;6 / 0,003 / 0,002;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;Apple Music;2 / 0,008 / 0,007;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Halt mich;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Amazon;11 / 0,001 / 0,001;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;Deezer;3 / 0,007 / 0,005;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Hamburg, mein Hafen;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Amazon;2 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Deezer;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Im Ring;Spotify;5 / 0,003 / 0,003;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;Apple Music;1 / 0,012 / 0,009;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Kaffeehaussong;iTunes;2 / 0,605 / 0,484;0,97
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Amazon;2 / 0,000 / 0,000;0,00
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Deezer;1 / 0,007 / 0,006;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Sicherhalt;Spotify;9 / 0,003 / 0,003;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;Apple Music;2 / 0,012 / 0,009;0,02
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Utopia;iTunes;1 / 0,600 / 0,480;0,48
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;Apple Music;1 / 0,009 / 0,007;0,01
CD 06264;SCHRADER, MEIKE;Das Grün In Deinen Augen;Wiegenlied;iTunes;1 / 0,600 / 0,480;0,48
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Spotify;6 / 0,002 / 0,002;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;A Day By the Sea;Apple Music;1 / 0,009 / 0,007;0,01
CD 06265;WILCKENS, NIKOLAI;Stories The Sea Told Me At Night;Goodnight Country Boy;YouTube;2 / 0,001 / 0,001;0,00
CD 06266;OUTROADS;I Am Happy;Best Not Make a Scene;Spotify;1 / 0,003 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Dear Demon;Spotify;1 / 0,003 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Gravey;Spotify;1 / 0,003 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;I ll Walk with You;Spotify;3 / 0,002 / 0,002;0,01
CD 06266;OUTROADS;I Am Happy;She Looked Like a Friend;Spotify;1 / 0,003 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Closer;Spotify;1 / 0,003 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Good Company;Spotify;1 / 0,003 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;Happiness;Spotify;2 / 0,002 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;La Da Die;Spotify;1 / 0,003 / 0,002;0,00
CD 06266;OUTROADS;I Am Happy;This Wine Is a Kiss;Spotify;1 / 0,003 / 0,002;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Apple Music;2 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Apple Music;3 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Apple Music;4 / 0,005 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;Spotify;8 / 0,005 / 0,004;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Apple Music;2 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Apple Music;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia; ;iTunes;2 / 4,075 / 3,260;6,52
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;April s Fool / I Ne er Shall Wean Her;Spotify;10 / 0,005 / 0,004;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bodenstown Churchyard;Spotify;6 / 0,004 / 0,003;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Bonny Light Horseman;Spotify;21 / 0,005 / 0,004;0,08
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Crooked Road to Dublin / Considine s Grove;Spotify;12 / 0,004 / 0,003;0,04
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Dark Horse on the Wind;Spotify;7 / 0,003 / 0,002;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Isle of St, Helena;Spotify;9 / 0,005 / 0,004;0,03
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Johnston;Spotify;3 / 0,005 / 0,004;0,01
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;iTunes;5 / 0,408 / 0,326;1,63
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Keg of Brandy;YouTube;1 / 0,002 / 0,001;0,00
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;My Son Tim;Spotify;21 / 0,005 / 0,004;0,09
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Sanctuary;Spotify;4 / 0,005 / 0,004;0,02
CD 06267;HANLEY, LIZ;The Ecstasy Of St, Cécilia;Southwind;Spotify;3 / 0,003 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Deezer;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Grey Sky;Spotify;2 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Spotify;2 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Spotify;1 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Don t You Dare;Spotify;2 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Google;2 / 0,011 / 0,009;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;I m Not a Racist, but,;Spotify;3 / 0,003 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Apple Music;1 / 0,008 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Nokia;1 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Braining Cats and Dogs;Spotify;2 / 0,003 / 0,002;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Cannon and Bull;Spotify;5 / 0,003 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Dead Man;Apple Music;1 / 0,008 / 0,007;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Apple Music;5 / 0,009 / 0,007;0,04
CD 06270;ALLEN, STEVE;Wreck the Place;Destruction Is a Virtue;Xbox Music;1 / 0,021 / 0,017;0,02
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Deezer;1 / 0,002 / 0,001;0,00
CD 06270;ALLEN, STEVE;Wreck the Place;Ghost in the Crowd;Spotify;5 / 0,003 / 0,002;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Mentally Ill;Spotify;2 / 0,004 / 0,003;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;Orwell s Dream;Spotify;3 / 0,005 / 0,004;0,01
CD 06270;ALLEN, STEVE;Wreck the Place;When It All Began;Spotify;3 / 0,003 / 0,002;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Google;2 / 0,004 / 0,004;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Spotify;174 / 0,004 / 0,003;0,49
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;YouTube;16 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Apple Music;5 / 0,007 / 0,005;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Spotify;37 / 0,003 / 0,002;0,09
CD 06272;OWLS OF THE SWAMP;Atlas; ;Amazon;1 / 4,240 / 3,392;3,39
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;8tracks;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Apple Music;3 / 0,007 / 0,005;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Google;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Wimp;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Amazon;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Deezer;5 / 0,003 / 0,003;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Spotify;56 / 0,003 / 0,002;0,14
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;YouTube;13 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Amazon;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Deezer;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Wimp;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Amazon;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Deezer;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Wimp;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Apple Music;6 / 0,007 / 0,006;0,04
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Spotify;85 / 0,003 / 0,003;0,23
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;8tracks;79 / 0,000 / 0,000;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Apple Music;4 / 0,008 / 0,007;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Google;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Wimp;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Apple Music;6 / 0,007 / 0,005;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Spotify;58 / 0,003 / 0,003;0,15
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Amazon;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Deezer;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Spotify;45 / 0,003 / 0,002;0,11
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;8tracks;761 / 0,000 / 0,000;0,06
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Apple Music;19 / 0,007 / 0,005;0,10
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Nokia;3 / 0,001 / 0,001;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Wimp;2 / 0,013 / 0,010;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Amazon;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Deezer;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Water Song;Wimp;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas; ;iTunes;1 / 4,170 / 3,336;3,34
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Amazon;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Deezer;3 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Closer Now;Spotify;32 / 0,003 / 0,002;0,07
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;8tracks;274 / 0,000 / 0,000;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Apple Music;5 / 0,008 / 0,006;0,03
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Google;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Garden;Wimp;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;8tracks;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Apple Music;3 / 0,004 / 0,003;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;Going Home;Spotify;109 / 0,006 / 0,005;0,51
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;8tracks;19 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Apple Music;4 / 0,007 / 0,005;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;Grandfather Clock;Spotify;26 / 0,003 / 0,002;0,06
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Amazon;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Deezer;3 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Restless;Wimp;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Amazon;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Deezer;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shapeshifter;Spotify;57 / 0,004 / 0,003;0,16
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Amazon;1 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Deezer;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;Shelter;Wimp;2 / 0,006 / 0,005;0,01
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Apple Music;4 / 0,007 / 0,006;0,02
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Google;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Fall;Wimp;1 / 0,006 / 0,005;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Amazon;2 / 0,000 / 0,000;0,00
CD 06272;OWLS OF THE SWAMP;Atlas;The Hypnotist;Deezer;14 / 0,009 / 0,007;0,10
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Google;3 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;YouTube;31 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Google;1 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;73 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Google;2 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;YouTube;4 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Spotify;5 / 0,003 / 0,003;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Spotify;4 / 0,003 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Google;2 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;YouTube;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Apple Music;1 / 0,002 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Spotify;4 / 0,003 / 0,002;0,01
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Google;2 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;YouTube;4 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Google;2 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;4 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Google;3 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;YouTube;4 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Apple Music;1 / 0,002 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Before I Die;Spotify;23 / 0,007 / 0,006;0,13
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;5 / 0,004 / 0,003;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Hazyland;Spotify;3 / 0,002 / 0,002;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Invite to Eternity;YouTube;4 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;Google;4 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Leyla s Find;YouTube;7 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Apple Music;13 / 0,008 / 0,006;0,08
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Minderbinder;Spotify;68 / 0,004 / 0,003;0,20
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;Google;3 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Organism;YouTube;4 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Apple Music;1 / 0,002 / 0,001;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Patch of Blue;Spotify;7 / 0,003 / 0,003;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;6 / 0,003 / 0,003;0,02
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Amazon;5 / 0,000 / 0,000;0,00
CD 06275;FROGBELLY AND SYMPHONY;Blue Bright Ow Sleep;Shingle;Spotify;4 / 0,002 / 0,001;0,01
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Patch of Blue (9-Volt Remix);Spotify;1 / 0,001 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Pneumonia 15;Google;1 / 0,011 / 0,008;0,01
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Shingle (9-Volt Remix);Apple Music;1 / 0,002 / 0,001;0,00
CD 09021;FROGBELLY AND SYMPHONY / 9-VOLT HAUNTED HOUSE;Can I Dress Like You?;Shingle (9-Volt Remix);Spotify;1 / 0,001 / 0,001;0,00
