statement national reference no: 920232, date: 31.10.2015, salesperiode: 01.10.2015-31.10.2015

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;Riot;Spotify;2 / 0,008 / 0,007;0,01
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;Interlude;Spotify;3 / 0,008 / 0,006;0,02
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;Autumn;Spotify;2 / 0,008 / 0,007;0,01
CD 06258;OVERDRIVE AMP EXPLOSION ;Blanks;At The Corner;Spotify;4 / 0,008 / 0,007;0,03
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;amazonCloud;5 / 0,002 / 0,001;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Google Play;1 / 0,010 / 0,008;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Walking Song;Spotify;137 / 0,008 / 0,006;0,83
CD 06261;OWLS OF THE SWAMP  ;Go With River;Skywaters;Google Play;2 / 0,010 / 0,008;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;Skywaters;Spotify;40 / 0,004 / 0,003;0,13
CD 06261;OWLS OF THE SWAMP  ;Go With River;Skywaters;YouTube;1 / 0,000 / 0,000;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;amazonCloud;6 / 0,001 / 0,001;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Tricks And Turns;Spotify;69 / 0,006 / 0,005;0,32
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Napster;2 / 0,008 / 0,006;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Tricks And Turns;Google Play;1 / 0,010 / 0,008;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Wimp;11 / 0,016 / 0,013;0,14
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Spotify;493 / 0,005 / 0,004;2,07
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Google Play;2 / 0,010 / 0,008;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;Stones and Bones;Deezer;8 / 0,004 / 0,003;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;YouTube;363 / 0,000 / 0,000;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Spotify;223 / 0,005 / 0,004;0,81
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Deezer;4 / 0,006 / 0,004;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;So Far Away;Google Play;2 / 0,012 / 0,010;0,02
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Napster;1 / 0,008 / 0,006;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;43;Google Play;1 / 0,010 / 0,008;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;43;Spotify;216 / 0,007 / 0,006;1,23
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;amazonCloud;5 / 0,002 / 0,001;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Go With River;Spotify;88 / 0,007 / 0,005;0,47
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;Deezer;6 / 0,005 / 0,004;0,03
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;Google Play;1 / 0,005 / 0,004;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;By The Riverside;Spotify;68 / 0,006 / 0,005;0,34
CD 06261;OWLS OF THE SWAMP  ;Go With River;Here Comes The Wind;Google Play;1 / 0,010 / 0,008;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Spotify;292 / 0,004 / 0,003;0,95
CD 06261;OWLS OF THE SWAMP  ;Go With River;Here Comes The Wind;Spotify;67 / 0,005 / 0,004;0,27
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Google Play;1 / 0,005 / 0,004;0,00
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;amazonCloud;5 / 0,002 / 0,001;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Pyramid;Deezer;1 / 0,007 / 0,006;0,01
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;Spotify;41 / 0,004 / 0,003;0,13
CD 06261;OWLS OF THE SWAMP  ;Go With River;Praying Mantis;Spotify;29 / 0,004 / 0,003;0,10
CD 06261;OWLS OF THE SWAMP  ;Go With River;Long May You Run;YouTube;1 / 0,000 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;iTunes;1 / 0,600 / 0,480;0,48
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Trapped Fox (Live at Melodica Berlin 2010);Spotify;2 / 0,001 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Lost Something Good;Google Play;1 / 0,009 / 0,007;0,01
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;When I Dream I See;amazonCloud;5 / 0,000 / 0,000;0,00
CD 06263;VARIOUS ARTISTS;Melodica Compilation #2;Water Song (feat, ITC);Spotify;2 / 0,001 / 0,000;0,00
